Data;Estimado;R^2
2021-02-16 00:00:00;165;0.6105053748043764
2021-02-17 00:00:00;110;0.3562759248923717
2021-02-18 00:00:00;80;0.267044437594373
2021-02-19 00:00:00;101;0.46098704940607527
2021-02-20 00:00:00;81;0.40802059208045627
2021-02-21 00:00:00;124;0.6937688010338865
2021-02-22 00:00:00;99;0.5488972374988281
2021-02-23 00:00:00;83;0.48926664370942374
2021-02-24 00:00:00;71;0.6199106378469994
2021-02-25 00:00:00;65;0.6190134919826544
2021-02-26 00:00:00;54;0.4750653295792745
2021-02-27 00:00:00;52;0.5614228395173391
2021-02-28 00:00:00;69;0.7250455519810481
2021-03-01 00:00:00;50;0.664061952367306
2021-03-02 00:00:00;66;0.8577327496499736
2021-03-03 00:00:00;42;0.7324048494811772
2021-03-04 00:00:00;37;0.7668429261880898
2021-03-05 00:00:00;38;0.7962970610328849
2021-03-06 00:00:00;44;0.8545733931894985
2021-03-07 00:00:00;38;0.8056371135255178
2021-03-08 00:00:00;31;0.7298017551246754
2021-03-09 00:00:00;30;0.7679545373963358
2021-03-10 00:00:00;30;0.717140066308901
2021-03-11 00:00:00;29;0.6190777650890643
2021-03-12 00:00:00;30;0.5814071955399029
2021-03-13 00:00:00;27;0.44796811606516995
2021-03-14 00:00:00;21;0.31109326458399655
2021-03-15 00:00:00;23;0.3003984446083493
2021-03-16 00:00:00;21;0.06631816800157886
2021-03-17 00:00:00;22;0.20260479837233902
2021-03-18 00:00:00;20;0.4798149317862016
2021-03-19 00:00:00;22;0.586452613227616
2021-03-20 00:00:00;20;0.781626964715277
2021-03-21 00:00:00;21;0.6186604261805488
2021-03-22 00:00:00;20;0.6011464627770495
2021-03-23 00:00:00;18;0.5958584806591571
